file,report_type,subcall,num_input_characters,extr_text_tokens,extr_prompt_instr_tokens,extr_total_needed,cot_text_tokens,cot_prompt_instr_tokens,cot_total_needed
1406291.txt,consult,cons_extraction,2061,484.0,622.0,1106.0,,,
1406291.txt,consult,cons_cot,2061,,,,484.0,801.0,1285.0
1162274.txt,consult,cons_extraction,3364,802.0,622.0,1424.0,,,
1162274.txt,consult,cons_cot,3364,,,,802.0,801.0,1603.0
1204131.txt,pathology,path_extraction,1563,522.0,622.0,1144.0,,,
1204131.txt,pathology,path_cot,1563,,,,522.0,801.0,1323.0
1204131.txt,consult,cons_extraction,4403,1027.0,622.0,1649.0,,,
1204131.txt,consult,cons_cot,4403,,,,1027.0,801.0,1828.0
392130.txt,pathology,path_extraction,609,150.0,622.0,772.0,,,
392130.txt,pathology,path_cot,609,,,,150.0,801.0,951.0
392130.txt,consult,cons_extraction,1933,452.0,622.0,1074.0,,,
392130.txt,consult,cons_cot,1933,,,,452.0,801.0,1253.0
451971.txt,consult,cons_extraction,2527,601.0,622.0,1223.0,,,
451971.txt,consult,cons_cot,2527,,,,601.0,801.0,1402.0
1496490.txt,consult,cons_extraction,1537,359.0,622.0,981.0,,,
1496490.txt,consult,cons_cot,1537,,,,359.0,801.0,1160.0
646772.txt,pathology,path_extraction,767,184.0,622.0,806.0,,,
646772.txt,pathology,path_cot,767,,,,184.0,801.0,985.0
1298270.txt,consult,cons_extraction,1609,407.0,622.0,1029.0,,,
1298270.txt,consult,cons_cot,1609,,,,407.0,801.0,1208.0
1226244.txt,pathology,path_extraction,1900,515.0,622.0,1137.0,,,
1226244.txt,pathology,path_cot,1900,,,,515.0,801.0,1316.0
1226244.txt,consult,cons_extraction,1579,395.0,622.0,1017.0,,,
1226244.txt,consult,cons_cot,1579,,,,395.0,801.0,1196.0
964132.txt,consult,cons_extraction,2785,656.0,622.0,1278.0,,,
964132.txt,consult,cons_cot,2785,,,,656.0,801.0,1457.0
763510.txt,pathology,path_extraction,848,224.0,622.0,846.0,,,
763510.txt,pathology,path_cot,848,,,,224.0,801.0,1025.0
763510.txt,consult,cons_extraction,3741,961.0,622.0,1583.0,,,
763510.txt,consult,cons_cot,3741,,,,961.0,801.0,1762.0
458865.txt,consult,cons_extraction,1522,375.0,622.0,997.0,,,
458865.txt,consult,cons_cot,1522,,,,375.0,801.0,1176.0
1077071.txt,consult,cons_extraction,2365,535.0,622.0,1157.0,,,
1077071.txt,consult,cons_cot,2365,,,,535.0,801.0,1336.0
1164049.txt,consult,cons_extraction,1867,446.0,622.0,1068.0,,,
1164049.txt,consult,cons_cot,1867,,,,446.0,801.0,1247.0
129701.txt,pathology,path_extraction,913,284.0,622.0,906.0,,,
129701.txt,pathology,path_cot,913,,,,284.0,801.0,1085.0
129701.txt,consult,cons_extraction,2166,515.0,622.0,1137.0,,,
129701.txt,consult,cons_cot,2166,,,,515.0,801.0,1316.0
1118257.txt,consult,cons_extraction,2022,453.0,622.0,1075.0,,,
1118257.txt,consult,cons_cot,2022,,,,453.0,801.0,1254.0
1290087.txt,pathology,path_extraction,1741,538.0,622.0,1160.0,,,
1290087.txt,pathology,path_cot,1741,,,,538.0,801.0,1339.0
1290087.txt,consult,cons_extraction,1574,354.0,622.0,976.0,,,
1290087.txt,consult,cons_cot,1574,,,,354.0,801.0,1155.0
665102.txt,consult,cons_extraction,3698,908.0,622.0,1530.0,,,
665102.txt,consult,cons_cot,3698,,,,908.0,801.0,1709.0
935281.txt,consult,cons_extraction,2235,524.0,622.0,1146.0,,,
935281.txt,consult,cons_cot,2235,,,,524.0,801.0,1325.0
1105247.txt,pathology,path_extraction,652,181.0,622.0,803.0,,,
1105247.txt,pathology,path_cot,652,,,,181.0,801.0,982.0
1105247.txt,consult,cons_extraction,3548,765.0,622.0,1387.0,,,
1105247.txt,consult,cons_cot,3548,,,,765.0,801.0,1566.0
1060695.txt,consult,cons_extraction,2752,624.0,622.0,1246.0,,,
1060695.txt,consult,cons_cot,2752,,,,624.0,801.0,1425.0
975096.txt,pathology,path_extraction,513,166.0,622.0,788.0,,,
975096.txt,pathology,path_cot,513,,,,166.0,801.0,967.0
975096.txt,consult,cons_extraction,2784,629.0,622.0,1251.0,,,
975096.txt,consult,cons_cot,2784,,,,629.0,801.0,1430.0
168146.txt,pathology,path_extraction,589,158.0,622.0,780.0,,,
168146.txt,pathology,path_cot,589,,,,158.0,801.0,959.0
1231206.txt,pathology,path_extraction,514,133.0,622.0,755.0,,,
1231206.txt,pathology,path_cot,514,,,,133.0,801.0,934.0
1231206.txt,consult,cons_extraction,2292,549.0,622.0,1171.0,,,
1231206.txt,consult,cons_cot,2292,,,,549.0,801.0,1350.0
1068235.txt,consult,cons_extraction,2778,661.0,622.0,1283.0,,,
1068235.txt,consult,cons_cot,2778,,,,661.0,801.0,1462.0
1083411.txt,consult,cons_extraction,2674,623.0,622.0,1245.0,,,
1083411.txt,consult,cons_cot,2674,,,,623.0,801.0,1424.0
1322881.txt,pathology,path_extraction,726,197.0,622.0,819.0,,,
1322881.txt,pathology,path_cot,726,,,,197.0,801.0,998.0
1453377.txt,pathology,path_extraction,602,190.0,622.0,812.0,,,
1453377.txt,pathology,path_cot,602,,,,190.0,801.0,991.0
1453377.txt,consult,cons_extraction,2482,628.0,622.0,1250.0,,,
1453377.txt,consult,cons_cot,2482,,,,628.0,801.0,1429.0
336310.txt,consult,cons_extraction,3648,833.0,622.0,1455.0,,,
336310.txt,consult,cons_cot,3648,,,,833.0,801.0,1634.0
1181388.txt,pathology,path_extraction,1208,394.0,622.0,1016.0,,,
1181388.txt,pathology,path_cot,1208,,,,394.0,801.0,1195.0
1181388.txt,consult,cons_extraction,2535,591.0,622.0,1213.0,,,
1181388.txt,consult,cons_cot,2535,,,,591.0,801.0,1392.0
1153778.txt,pathology,path_extraction,455,160.0,622.0,782.0,,,
1153778.txt,pathology,path_cot,455,,,,160.0,801.0,961.0
1153778.txt,consult,cons_extraction,1852,416.0,622.0,1038.0,,,
1153778.txt,consult,cons_cot,1852,,,,416.0,801.0,1217.0
385207.txt,pathology,path_extraction,3765,1105.0,622.0,1727.0,,,
385207.txt,pathology,path_cot,3765,,,,1105.0,801.0,1906.0
385207.txt,consult,cons_extraction,2921,764.0,622.0,1386.0,,,
385207.txt,consult,cons_cot,2921,,,,764.0,801.0,1565.0
1576809.txt,pathology,path_extraction,968,248.0,622.0,870.0,,,
1576809.txt,pathology,path_cot,968,,,,248.0,801.0,1049.0
1135804.txt,pathology,path_extraction,553,175.0,622.0,797.0,,,
1135804.txt,pathology,path_cot,553,,,,175.0,801.0,976.0
1135804.txt,consult,cons_extraction,3349,802.0,622.0,1424.0,,,
1135804.txt,consult,cons_cot,3349,,,,802.0,801.0,1603.0
343698.txt,consult,cons_extraction,3054,742.0,622.0,1364.0,,,
343698.txt,consult,cons_cot,3054,,,,742.0,801.0,1543.0
1045725.txt,pathology,path_extraction,617,191.0,622.0,813.0,,,
1045725.txt,pathology,path_cot,617,,,,191.0,801.0,992.0
1045725.txt,consult,cons_extraction,2355,585.0,622.0,1207.0,,,
1045725.txt,consult,cons_cot,2355,,,,585.0,801.0,1386.0
1414906.txt,pathology,path_extraction,696,199.0,622.0,821.0,,,
1414906.txt,pathology,path_cot,696,,,,199.0,801.0,1000.0
244874.txt,pathology,path_extraction,1021,270.0,622.0,892.0,,,
244874.txt,pathology,path_cot,1021,,,,270.0,801.0,1071.0
1354697.txt,consult,cons_extraction,1833,435.0,622.0,1057.0,,,
1354697.txt,consult,cons_cot,1833,,,,435.0,801.0,1236.0
739065.txt,pathology,path_extraction,1664,493.0,622.0,1115.0,,,
739065.txt,pathology,path_cot,1664,,,,493.0,801.0,1294.0
739065.txt,consult,cons_extraction,2794,673.0,622.0,1295.0,,,
739065.txt,consult,cons_cot,2794,,,,673.0,801.0,1474.0
1349074.txt,pathology,path_extraction,433,123.0,622.0,745.0,,,
1349074.txt,pathology,path_cot,433,,,,123.0,801.0,924.0
1349074.txt,consult,cons_extraction,2983,771.0,622.0,1393.0,,,
1349074.txt,consult,cons_cot,2983,,,,771.0,801.0,1572.0
1146143.txt,pathology,path_extraction,414,116.0,622.0,738.0,,,
1146143.txt,pathology,path_cot,414,,,,116.0,801.0,917.0
1146143.txt,consult,cons_extraction,1444,400.0,622.0,1022.0,,,
1146143.txt,consult,cons_cot,1444,,,,400.0,801.0,1201.0
863118.txt,consult,cons_extraction,2655,605.0,622.0,1227.0,,,
863118.txt,consult,cons_cot,2655,,,,605.0,801.0,1406.0
605465.txt,consult,cons_extraction,774,202.0,622.0,824.0,,,
605465.txt,consult,cons_cot,774,,,,202.0,801.0,1003.0
1100595.txt,pathology,path_extraction,572,186.0,622.0,808.0,,,
1100595.txt,pathology,path_cot,572,,,,186.0,801.0,987.0
1100595.txt,consult,cons_extraction,2512,588.0,622.0,1210.0,,,
1100595.txt,consult,cons_cot,2512,,,,588.0,801.0,1389.0
103122.txt,pathology,path_extraction,510,138.0,622.0,760.0,,,
103122.txt,pathology,path_cot,510,,,,138.0,801.0,939.0
103122.txt,consult,cons_extraction,1757,429.0,622.0,1051.0,,,
103122.txt,consult,cons_cot,1757,,,,429.0,801.0,1230.0
1633435.txt,consult,cons_extraction,1629,405.0,622.0,1027.0,,,
1633435.txt,consult,cons_cot,1629,,,,405.0,801.0,1206.0
1378340.txt,consult,cons_extraction,2985,744.0,622.0,1366.0,,,
1378340.txt,consult,cons_cot,2985,,,,744.0,801.0,1545.0
529997.txt,pathology,path_extraction,4434,1429.0,622.0,2051.0,,,
529997.txt,pathology,path_cot,4434,,,,1429.0,801.0,2230.0
529997.txt,consult,cons_extraction,3054,672.0,622.0,1294.0,,,
529997.txt,consult,cons_cot,3054,,,,672.0,801.0,1473.0
1303763.txt,pathology,path_extraction,378,102.0,622.0,724.0,,,
1303763.txt,pathology,path_cot,378,,,,102.0,801.0,903.0
1303763.txt,consult,cons_extraction,1610,448.0,622.0,1070.0,,,
1303763.txt,consult,cons_cot,1610,,,,448.0,801.0,1249.0
598824.txt,pathology,path_extraction,928,265.0,622.0,887.0,,,
598824.txt,pathology,path_cot,928,,,,265.0,801.0,1066.0
71944.txt,consult,cons_extraction,3122,741.0,622.0,1363.0,,,
71944.txt,consult,cons_cot,3122,,,,741.0,801.0,1542.0
1545677.txt,pathology,path_extraction,851,247.0,622.0,869.0,,,
1545677.txt,pathology,path_cot,851,,,,247.0,801.0,1048.0
1545677.txt,consult,cons_extraction,2143,551.0,622.0,1173.0,,,
1545677.txt,consult,cons_cot,2143,,,,551.0,801.0,1352.0
465626.txt,pathology,path_extraction,555,135.0,622.0,757.0,,,
465626.txt,pathology,path_cot,555,,,,135.0,801.0,936.0
160444.txt,pathology,path_extraction,690,182.0,622.0,804.0,,,
160444.txt,pathology,path_cot,690,,,,182.0,801.0,983.0
160444.txt,consult,cons_extraction,1382,332.0,622.0,954.0,,,
160444.txt,consult,cons_cot,1382,,,,332.0,801.0,1133.0
421857.txt,pathology,path_extraction,741,184.0,622.0,806.0,,,
421857.txt,pathology,path_cot,741,,,,184.0,801.0,985.0
421857.txt,consult,cons_extraction,1381,359.0,622.0,981.0,,,
421857.txt,consult,cons_cot,1381,,,,359.0,801.0,1160.0
1160623.txt,pathology,path_extraction,479,159.0,622.0,781.0,,,
1160623.txt,pathology,path_cot,479,,,,159.0,801.0,960.0
965945.txt,consult,cons_extraction,782,200.0,622.0,822.0,,,
965945.txt,consult,cons_cot,782,,,,200.0,801.0,1001.0
1312475.txt,pathology,path_extraction,755,186.0,622.0,808.0,,,
1312475.txt,pathology,path_cot,755,,,,186.0,801.0,987.0
1312475.txt,consult,cons_extraction,3052,711.0,622.0,1333.0,,,
1312475.txt,consult,cons_cot,3052,,,,711.0,801.0,1512.0
1336918.txt,pathology,path_extraction,825,223.0,622.0,845.0,,,
1336918.txt,pathology,path_cot,825,,,,223.0,801.0,1024.0
1336918.txt,consult,cons_extraction,1874,473.0,622.0,1095.0,,,
1336918.txt,consult,cons_cot,1874,,,,473.0,801.0,1274.0
972669.txt,pathology,path_extraction,1692,464.0,622.0,1086.0,,,
972669.txt,pathology,path_cot,1692,,,,464.0,801.0,1265.0
972669.txt,consult,cons_extraction,2758,668.0,622.0,1290.0,,,
972669.txt,consult,cons_cot,2758,,,,668.0,801.0,1469.0
1058395.txt,pathology,path_extraction,523,176.0,622.0,798.0,,,
1058395.txt,pathology,path_cot,523,,,,176.0,801.0,977.0
1058395.txt,consult,cons_extraction,4477,1105.0,622.0,1727.0,,,
1058395.txt,consult,cons_cot,4477,,,,1105.0,801.0,1906.0
1269592.txt,pathology,path_extraction,1355,366.0,622.0,988.0,,,
1269592.txt,pathology,path_cot,1355,,,,366.0,801.0,1167.0
1269592.txt,consult,cons_extraction,3676,951.0,622.0,1573.0,,,
1269592.txt,consult,cons_cot,3676,,,,951.0,801.0,1752.0
1274985.txt,pathology,path_extraction,644,185.0,622.0,807.0,,,
1274985.txt,pathology,path_cot,644,,,,185.0,801.0,986.0
1274985.txt,consult,cons_extraction,2216,567.0,622.0,1189.0,,,
1274985.txt,consult,cons_cot,2216,,,,567.0,801.0,1368.0
1264572.txt,pathology,path_extraction,850,196.0,622.0,818.0,,,
1264572.txt,pathology,path_cot,850,,,,196.0,801.0,997.0
1264572.txt,consult,cons_extraction,2469,594.0,622.0,1216.0,,,
1264572.txt,consult,cons_cot,2469,,,,594.0,801.0,1395.0
761661.txt,consult,cons_extraction,2345,549.0,622.0,1171.0,,,
761661.txt,consult,cons_cot,2345,,,,549.0,801.0,1350.0
24410.txt,consult,cons_extraction,3269,861.0,622.0,1483.0,,,
24410.txt,consult,cons_cot,3269,,,,861.0,801.0,1662.0
970236.txt,consult,cons_extraction,2989,710.0,622.0,1332.0,,,
970236.txt,consult,cons_cot,2989,,,,710.0,801.0,1511.0
732291.txt,pathology,path_extraction,353,117.0,622.0,739.0,,,
732291.txt,pathology,path_cot,353,,,,117.0,801.0,918.0
732291.txt,consult,cons_extraction,771,198.0,622.0,820.0,,,
732291.txt,consult,cons_cot,771,,,,198.0,801.0,999.0
1291361.txt,pathology,path_extraction,614,147.0,622.0,769.0,,,
1291361.txt,pathology,path_cot,614,,,,147.0,801.0,948.0
1291361.txt,consult,cons_extraction,1674,382.0,622.0,1004.0,,,
1291361.txt,consult,cons_cot,1674,,,,382.0,801.0,1183.0
577218.txt,pathology,path_extraction,958,278.0,622.0,900.0,,,
577218.txt,pathology,path_cot,958,,,,278.0,801.0,1079.0
577218.txt,consult,cons_extraction,2433,566.0,622.0,1188.0,,,
577218.txt,consult,cons_cot,2433,,,,566.0,801.0,1367.0
1587596.txt,pathology,path_extraction,2248,687.0,622.0,1309.0,,,
1587596.txt,pathology,path_cot,2248,,,,687.0,801.0,1488.0
1587596.txt,consult,cons_extraction,2122,512.0,622.0,1134.0,,,
1587596.txt,consult,cons_cot,2122,,,,512.0,801.0,1313.0
323112.txt,consult,cons_extraction,1577,368.0,622.0,990.0,,,
323112.txt,consult,cons_cot,1577,,,,368.0,801.0,1169.0
156086.txt,pathology,path_extraction,855,221.0,622.0,843.0,,,
156086.txt,pathology,path_cot,855,,,,221.0,801.0,1022.0
156086.txt,consult,cons_extraction,1858,428.0,622.0,1050.0,,,
156086.txt,consult,cons_cot,1858,,,,428.0,801.0,1229.0
1395126.txt,pathology,path_extraction,534,152.0,622.0,774.0,,,
1395126.txt,pathology,path_cot,534,,,,152.0,801.0,953.0
1102119.txt,consult,cons_extraction,3430,767.0,622.0,1389.0,,,
1102119.txt,consult,cons_cot,3430,,,,767.0,801.0,1568.0
1333587.txt,pathology,path_extraction,526,130.0,622.0,752.0,,,
1333587.txt,pathology,path_cot,526,,,,130.0,801.0,931.0
867143.txt,pathology,path_extraction,629,178.0,622.0,800.0,,,
867143.txt,pathology,path_cot,629,,,,178.0,801.0,979.0
1261266.txt,consult,cons_extraction,2676,726.0,622.0,1348.0,,,
1261266.txt,consult,cons_cot,2676,,,,726.0,801.0,1527.0
639074.txt,consult,cons_extraction,2509,558.0,622.0,1180.0,,,
639074.txt,consult,cons_cot,2509,,,,558.0,801.0,1359.0
277917.txt,pathology,path_extraction,712,236.0,622.0,858.0,,,
277917.txt,pathology,path_cot,712,,,,236.0,801.0,1037.0
277917.txt,consult,cons_extraction,4339,1055.0,622.0,1677.0,,,
277917.txt,consult,cons_cot,4339,,,,1055.0,801.0,1856.0
315566.txt,pathology,path_extraction,615,164.0,622.0,786.0,,,
315566.txt,pathology,path_cot,615,,,,164.0,801.0,965.0
315566.txt,consult,cons_extraction,1255,308.0,622.0,930.0,,,
315566.txt,consult,cons_cot,1255,,,,308.0,801.0,1109.0
1631415.txt,pathology,path_extraction,602,145.0,622.0,767.0,,,
1631415.txt,pathology,path_cot,602,,,,145.0,801.0,946.0
1050994.txt,pathology,path_extraction,2049,635.0,622.0,1257.0,,,
1050994.txt,pathology,path_cot,2049,,,,635.0,801.0,1436.0
1050994.txt,consult,cons_extraction,1391,303.0,622.0,925.0,,,
1050994.txt,consult,cons_cot,1391,,,,303.0,801.0,1104.0
1462301.txt,consult,cons_extraction,1681,441.0,622.0,1063.0,,,
1462301.txt,consult,cons_cot,1681,,,,441.0,801.0,1242.0
296602.txt,pathology,path_extraction,1347,465.0,622.0,1087.0,,,
296602.txt,pathology,path_cot,1347,,,,465.0,801.0,1266.0
296602.txt,consult,cons_extraction,3520,796.0,622.0,1418.0,,,
296602.txt,consult,cons_cot,3520,,,,796.0,801.0,1597.0
863584.txt,pathology,path_extraction,1193,275.0,622.0,897.0,,,
863584.txt,pathology,path_cot,1193,,,,275.0,801.0,1076.0
863584.txt,consult,cons_extraction,2013,505.0,622.0,1127.0,,,
863584.txt,consult,cons_cot,2013,,,,505.0,801.0,1306.0
334421.txt,pathology,path_extraction,924,260.0,622.0,882.0,,,
334421.txt,pathology,path_cot,924,,,,260.0,801.0,1061.0
334421.txt,consult,cons_extraction,3199,818.0,622.0,1440.0,,,
334421.txt,consult,cons_cot,3199,,,,818.0,801.0,1619.0
56276.txt,pathology,path_extraction,479,162.0,622.0,784.0,,,
56276.txt,pathology,path_cot,479,,,,162.0,801.0,963.0
56276.txt,consult,cons_extraction,4623,1122.0,622.0,1744.0,,,
56276.txt,consult,cons_cot,4623,,,,1122.0,801.0,1923.0
572338.txt,consult,cons_extraction,2369,538.0,622.0,1160.0,,,
572338.txt,consult,cons_cot,2369,,,,538.0,801.0,1339.0
1181436.txt,consult,cons_extraction,3041,730.0,622.0,1352.0,,,
1181436.txt,consult,cons_cot,3041,,,,730.0,801.0,1531.0
1362929.txt,pathology,path_extraction,657,162.0,622.0,784.0,,,
1362929.txt,pathology,path_cot,657,,,,162.0,801.0,963.0
1362929.txt,consult,cons_extraction,3523,819.0,622.0,1441.0,,,
1362929.txt,consult,cons_cot,3523,,,,819.0,801.0,1620.0
1197023.txt,pathology,path_extraction,881,254.0,622.0,876.0,,,
1197023.txt,pathology,path_cot,881,,,,254.0,801.0,1055.0
1197023.txt,consult,cons_extraction,4484,1094.0,622.0,1716.0,,,
1197023.txt,consult,cons_cot,4484,,,,1094.0,801.0,1895.0
1181132.txt,pathology,path_extraction,1005,335.0,622.0,957.0,,,
1181132.txt,pathology,path_cot,1005,,,,335.0,801.0,1136.0
1181132.txt,consult,cons_extraction,2156,510.0,622.0,1132.0,,,
1181132.txt,consult,cons_cot,2156,,,,510.0,801.0,1311.0
1546177.txt,consult,cons_extraction,795,242.0,622.0,864.0,,,
1546177.txt,consult,cons_cot,795,,,,242.0,801.0,1043.0
313421.txt,pathology,path_extraction,463,132.0,622.0,754.0,,,
313421.txt,pathology,path_cot,463,,,,132.0,801.0,933.0
313421.txt,consult,cons_extraction,2693,698.0,622.0,1320.0,,,
313421.txt,consult,cons_cot,2693,,,,698.0,801.0,1499.0
313323.txt,consult,cons_extraction,856,216.0,622.0,838.0,,,
313323.txt,consult,cons_cot,856,,,,216.0,801.0,1017.0
425070.txt,pathology,path_extraction,548,168.0,622.0,790.0,,,
425070.txt,pathology,path_cot,548,,,,168.0,801.0,969.0
245845.txt,pathology,path_extraction,1101,304.0,622.0,926.0,,,
245845.txt,pathology,path_cot,1101,,,,304.0,801.0,1105.0
245845.txt,consult,cons_extraction,2213,583.0,622.0,1205.0,,,
245845.txt,consult,cons_cot,2213,,,,583.0,801.0,1384.0
1430225.txt,pathology,path_extraction,756,206.0,622.0,828.0,,,
1430225.txt,pathology,path_cot,756,,,,206.0,801.0,1007.0
1555261.txt,pathology,path_extraction,555,161.0,622.0,783.0,,,
1555261.txt,pathology,path_cot,555,,,,161.0,801.0,962.0
1555261.txt,consult,cons_extraction,1450,375.0,622.0,997.0,,,
1555261.txt,consult,cons_cot,1450,,,,375.0,801.0,1176.0
1501803.txt,consult,cons_extraction,1905,463.0,622.0,1085.0,,,
1501803.txt,consult,cons_cot,1905,,,,463.0,801.0,1264.0
1215113.txt,pathology,path_extraction,2889,968.0,622.0,1590.0,,,
1215113.txt,pathology,path_cot,2889,,,,968.0,801.0,1769.0
1215113.txt,consult,cons_extraction,1994,454.0,622.0,1076.0,,,
1215113.txt,consult,cons_cot,1994,,,,454.0,801.0,1255.0
581492.txt,pathology,path_extraction,463,127.0,622.0,749.0,,,
581492.txt,pathology,path_cot,463,,,,127.0,801.0,928.0
581492.txt,consult,cons_extraction,2961,761.0,622.0,1383.0,,,
581492.txt,consult,cons_cot,2961,,,,761.0,801.0,1562.0
1058063.txt,consult,cons_extraction,1252,273.0,622.0,895.0,,,
1058063.txt,consult,cons_cot,1252,,,,273.0,801.0,1074.0
1454672.txt,pathology,path_extraction,652,174.0,622.0,796.0,,,
1454672.txt,pathology,path_cot,652,,,,174.0,801.0,975.0
1454672.txt,consult,cons_extraction,1930,490.0,622.0,1112.0,,,
1454672.txt,consult,cons_cot,1930,,,,490.0,801.0,1291.0
335339.txt,consult,cons_extraction,798,217.0,622.0,839.0,,,
335339.txt,consult,cons_cot,798,,,,217.0,801.0,1018.0
902720.txt,pathology,path_extraction,718,219.0,622.0,841.0,,,
902720.txt,pathology,path_cot,718,,,,219.0,801.0,1020.0
902720.txt,consult,cons_extraction,3167,834.0,622.0,1456.0,,,
902720.txt,consult,cons_cot,3167,,,,834.0,801.0,1635.0
1266939.txt,consult,cons_extraction,1618,411.0,622.0,1033.0,,,
1266939.txt,consult,cons_cot,1618,,,,411.0,801.0,1212.0
291263.txt,consult,cons_extraction,2635,574.0,622.0,1196.0,,,
291263.txt,consult,cons_cot,2635,,,,574.0,801.0,1375.0
1352387.txt,pathology,path_extraction,1175,281.0,622.0,903.0,,,
1352387.txt,pathology,path_cot,1175,,,,281.0,801.0,1082.0
1352387.txt,consult,cons_extraction,1681,401.0,622.0,1023.0,,,
1352387.txt,consult,cons_cot,1681,,,,401.0,801.0,1202.0
1593669.txt,pathology,path_extraction,810,225.0,622.0,847.0,,,
1593669.txt,pathology,path_cot,810,,,,225.0,801.0,1026.0
1593669.txt,consult,cons_extraction,2659,687.0,622.0,1309.0,,,
1593669.txt,consult,cons_cot,2659,,,,687.0,801.0,1488.0
1211282.txt,consult,cons_extraction,838,208.0,622.0,830.0,,,
1211282.txt,consult,cons_cot,838,,,,208.0,801.0,1009.0
1029972.txt,consult,cons_extraction,1715,401.0,622.0,1023.0,,,
1029972.txt,consult,cons_cot,1715,,,,401.0,801.0,1202.0
665419.txt,pathology,path_extraction,3304,867.0,622.0,1489.0,,,
665419.txt,pathology,path_cot,3304,,,,867.0,801.0,1668.0
775865.txt,pathology,path_extraction,608,182.0,622.0,804.0,,,
775865.txt,pathology,path_cot,608,,,,182.0,801.0,983.0
775865.txt,consult,cons_extraction,5898,1347.0,622.0,1969.0,,,
775865.txt,consult,cons_cot,5898,,,,1347.0,801.0,2148.0
1247386.txt,pathology,path_extraction,516,135.0,622.0,757.0,,,
1247386.txt,pathology,path_cot,516,,,,135.0,801.0,936.0
1247386.txt,consult,cons_extraction,2458,582.0,622.0,1204.0,,,
1247386.txt,consult,cons_cot,2458,,,,582.0,801.0,1383.0
1336513.txt,pathology,path_extraction,597,164.0,622.0,786.0,,,
1336513.txt,pathology,path_cot,597,,,,164.0,801.0,965.0
1336513.txt,consult,cons_extraction,2973,767.0,622.0,1389.0,,,
1336513.txt,consult,cons_cot,2973,,,,767.0,801.0,1568.0
388285.txt,consult,cons_extraction,820,212.0,622.0,834.0,,,
388285.txt,consult,cons_cot,820,,,,212.0,801.0,1013.0
575788.txt,pathology,path_extraction,535,184.0,622.0,806.0,,,
575788.txt,pathology,path_cot,535,,,,184.0,801.0,985.0
575788.txt,consult,cons_extraction,3951,1002.0,622.0,1624.0,,,
575788.txt,consult,cons_cot,3951,,,,1002.0,801.0,1803.0
1211203.txt,pathology,path_extraction,546,189.0,622.0,811.0,,,
1211203.txt,pathology,path_cot,546,,,,189.0,801.0,990.0
1211203.txt,consult,cons_extraction,2866,751.0,622.0,1373.0,,,
1211203.txt,consult,cons_cot,2866,,,,751.0,801.0,1552.0
1177122.txt,pathology,path_extraction,677,224.0,622.0,846.0,,,
1177122.txt,pathology,path_cot,677,,,,224.0,801.0,1025.0
1177122.txt,consult,cons_extraction,1963,463.0,622.0,1085.0,,,
1177122.txt,consult,cons_cot,1963,,,,463.0,801.0,1264.0
1475978.txt,pathology,path_extraction,433,119.0,622.0,741.0,,,
1475978.txt,pathology,path_cot,433,,,,119.0,801.0,920.0
1475978.txt,consult,cons_extraction,1274,336.0,622.0,958.0,,,
1475978.txt,consult,cons_cot,1274,,,,336.0,801.0,1137.0
1048022.txt,pathology,path_extraction,1990,620.0,622.0,1242.0,,,
1048022.txt,pathology,path_cot,1990,,,,620.0,801.0,1421.0
1048022.txt,consult,cons_extraction,5057,1134.0,622.0,1756.0,,,
1048022.txt,consult,cons_cot,5057,,,,1134.0,801.0,1935.0
1175297.txt,pathology,path_extraction,718,212.0,622.0,834.0,,,
1175297.txt,pathology,path_cot,718,,,,212.0,801.0,1013.0
1175297.txt,consult,cons_extraction,2548,623.0,622.0,1245.0,,,
1175297.txt,consult,cons_cot,2548,,,,623.0,801.0,1424.0
1069515.txt,consult,cons_extraction,2179,542.0,622.0,1164.0,,,
1069515.txt,consult,cons_cot,2179,,,,542.0,801.0,1343.0
1122244.txt,consult,cons_extraction,1908,466.0,622.0,1088.0,,,
1122244.txt,consult,cons_cot,1908,,,,466.0,801.0,1267.0
1092052.txt,consult,cons_extraction,3472,825.0,622.0,1447.0,,,
1092052.txt,consult,cons_cot,3472,,,,825.0,801.0,1626.0
1120796.txt,pathology,path_extraction,523,157.0,622.0,779.0,,,
1120796.txt,pathology,path_cot,523,,,,157.0,801.0,958.0
1120796.txt,consult,cons_extraction,3997,964.0,622.0,1586.0,,,
1120796.txt,consult,cons_cot,3997,,,,964.0,801.0,1765.0
1374231.txt,pathology,path_extraction,598,156.0,622.0,778.0,,,
1374231.txt,pathology,path_cot,598,,,,156.0,801.0,957.0
1046098.txt,pathology,path_extraction,462,147.0,622.0,769.0,,,
1046098.txt,pathology,path_cot,462,,,,147.0,801.0,948.0
368373.txt,pathology,path_extraction,1063,318.0,622.0,940.0,,,
368373.txt,pathology,path_cot,1063,,,,318.0,801.0,1119.0
368373.txt,consult,cons_extraction,2210,519.0,622.0,1141.0,,,
368373.txt,consult,cons_cot,2210,,,,519.0,801.0,1320.0
1291053.txt,consult,cons_extraction,1685,390.0,622.0,1012.0,,,
1291053.txt,consult,cons_cot,1685,,,,390.0,801.0,1191.0
1611667.txt,pathology,path_extraction,832,234.0,622.0,856.0,,,
1611667.txt,pathology,path_cot,832,,,,234.0,801.0,1035.0
1611667.txt,consult,cons_extraction,3158,1115.0,622.0,1737.0,,,
1611667.txt,consult,cons_cot,3158,,,,1115.0,801.0,1916.0
